,@Token,All Alphabetic,All Alphanumeric,Any Alphabetic,Global IDF,Global TF,Global TF-IDF,Phrase,Stopword
9545,"""burning",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9493,yolks,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25186,pajamas,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25187,acapell,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25252,generous,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9458,leanin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25249,baserock,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25248,frays,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25246,showgirls,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9460,chalked,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25244,wait-pow;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9461,"bronson,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25242,"simps,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25241,ooh-wee...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9462,zest,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9463,wu',False,False,True,10.3409627642517,1,10.3409627642517,False,False
9464,nobody...no,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9465,"""humpin'",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25236,sinead,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9466,night!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9468,cell?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25233,uh],False,False,True,10.3409627642517,1,10.3409627642517,False,False
9456,(dogghouse!),False,False,True,10.3409627642517,1,10.3409627642517,False,False
25253,ail,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25188,nature),False,False,True,10.3409627642517,1,10.3409627642517,False,False
25255,leek,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25272,combination,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25271,introducin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
9450,once..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25269,point-blank,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25268,chevro',False,False,True,10.3409627642517,1,10.3409627642517,False,False
9451,"nuh,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25266,"damn!"")",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9452,tipping,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9453,royalties,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25263,answer),False,False,True,10.3409627642517,1,10.3409627642517,False,False
25262,fryin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25261,step-brothers,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25260,"(wessyde,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25259,strikers,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9454,(we've,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25257,victim?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25256,(bbshafwebdiva188@aol.com),False,False,True,10.3409627642517,1,10.3409627642517,False,False
25232,"""jordan,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9469,"w-w-well,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25230,overwhelmin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
25229,"dissing,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25207,13?,False,False,False,10.3409627642517,1,10.3409627642517,False,False
9482,formulatin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9484,"aiy,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25204,korrupt,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9486,"click,damn",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25202,nizzle!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25201,superhead,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25199,rooter,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25198,(gat,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25197,"god-body,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25196,guy?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25195,"order""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9489,gavana,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9491,"lightin',",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25191,balled,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9492,m.o.p.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25189,"talibans,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25208,cause..,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25209,thirty-two,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9481,harmonizing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25221,paralyzin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
25228,lining,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25227,"absolutely,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25226,infirmary,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25225,two-thirty,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25224,valdez,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25223,goode,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9470,"hooded,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9472,'uh'.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25211,ob-solete,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9474,creamer,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25218,"nat,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9475,clats,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25215,c.e.o.s,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25214,(breathe,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9478,calicos,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9480,'vette,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9562,"3-way,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25097,blues.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25274,dividing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9639,hiccups,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9641,election,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24978,hoo-yu-ken!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24977,"(niggas!!)""",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9642,lamester,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24974,"get'cha,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24973,guantanamo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9644,"robe,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24971,hmean?,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24970,"stature,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9645,melle,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24968,callable,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24967,done;,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24966,your...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24965,me).,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9648,re-energized,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24963,"dalesa,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24962,activities,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9640,"finna,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9636,"""motherfucker,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24960,fross,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24983,gringo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25003,"robust,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25002,"cook-out,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25001,raindrops,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25000,equal.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24999,'that's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9627,jealous.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24997,sheds,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9628,"chalk,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24994,"zines,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24993,"superhero,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24992,"simply,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24991,"this""}",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24990,"blackka,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24989,on..),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9631,physco-path,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24987,cheatings,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9632,"(hoooooooooooooooooooo),",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9649,hardballs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9651,"24-7,",False,False,False,10.3409627642517,1,10.3409627642517,False,False
25096,green),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9668,coliseums,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24932,"smokes,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24931,pelican's,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24930,casha,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24928,"skipperys,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9670,hate...,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9671,"swerving,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24925,himself),False,False,True,10.3409627642517,1,10.3409627642517,False,False
24924,triple-team,False,False,True,10.3409627642517,1,10.3409627642517,False,False
24923,rule],False,False,True,10.3409627642517,1,10.3409627642517,False,False
24922,(bigga),False,False,True,10.3409627642517,1,10.3409627642517,False,False
9672,golgo,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24920,macadoshar,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24919,"'jects,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
9673,"""sixth",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24917,gangbangin,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9674,"jacks,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24915,mon,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24933,"baffled,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24935,"illustrated,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24957,atari,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24936,interaction,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24953,"wines,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24952,predicament,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24951,"twinklin,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24950,presented,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9660,"mate,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
24948,(happy,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9662,shrooms,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24946,their..what,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9663,et,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24944,overcrowd,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9665,bicthes,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24942,literachary,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24941,robb,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9666,illness,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24939,nav,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24938,continuing,True,True,True,10.3409627642517,1,10.3409627642517,False,False
24937,slippin’,False,False,True,10.3409627642517,1,10.3409627642517,False,False
25005,"ragtime,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25006,sangin',False,False,True,10.3409627642517,1,10.3409627642517,False,False
25007,"biggs,",False,False,True,10.3409627642517,1,10.3409627642517,False,False
25072,bgs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9581,repeat:,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9582,curvages,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9583,running.,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9584,irs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9585,woes,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9586,depress,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25064,pacs,True,True,True,10.3409627642517,1,10.3409627642517,False,False
25063,tarts,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9591,spasm,True,True,True,10.3409627642517,1,10.3409627642517,False,False
9592,d.o.g.'s,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9593,showgirls!,False,False,True,10.3409627642517,1,10.3409627642517,False,False
9594,homage,True,True,True,10.3409627642517,1,10.3409627642517,False,False
